,elite_avg,env,evals,max,mean,median
217,175.0,AmidarDeterministic-v4,142510316.0,175.0,27.508,31.0
218,175.0,AmidarDeterministic-v4,143166908.0,175.0,27.589,31.0
219,175.0,AmidarDeterministic-v4,143823771.0,175.0,27.337,31.0
220,175.0,AmidarDeterministic-v4,144481089.0,175.0,27.255,31.0
221,175.0,AmidarDeterministic-v4,145137747.0,175.0,27.754,31.0
222,175.0,AmidarDeterministic-v4,145797870.0,175.0,27.651,31.0
223,175.0,AmidarDeterministic-v4,146457359.0,175.0,27.168,31.0
224,175.0,AmidarDeterministic-v4,147114813.0,175.0,27.626,31.0
225,175.0,AmidarDeterministic-v4,147775806.0,175.0,27.817,31.0
226,175.0,AmidarDeterministic-v4,148435483.0,175.0,28.03,31.0
227,175.0,AmidarDeterministic-v4,149094734.0,175.0,27.444,31.0
228,175.0,AmidarDeterministic-v4,149755062.0,175.0,27.838,31.0
229,175.0,AmidarDeterministic-v4,150414525.0,175.0,27.189,31.0
230,175.0,AmidarDeterministic-v4,151073407.0,175.0,27.425,31.0
231,175.0,AmidarDeterministic-v4,151735100.0,175.0,27.419,31.0
232,175.0,AmidarDeterministic-v4,152394073.0,175.0,27.331,31.0
233,175.0,AmidarDeterministic-v4,153054954.0,175.0,27.654,31.0
234,175.0,AmidarDeterministic-v4,153716646.0,175.0,27.355,31.0
235,175.0,AmidarDeterministic-v4,154376307.0,175.0,27.243,31.0
236,175.0,AmidarDeterministic-v4,155035203.0,175.0,27.1,31.0
237,175.0,AmidarDeterministic-v4,155692971.0,175.0,26.861,31.0
238,175.0,AmidarDeterministic-v4,156352395.0,175.0,27.261,31.0
239,175.0,AmidarDeterministic-v4,157010660.0,175.0,26.945,31.0
240,175.0,AmidarDeterministic-v4,157670839.0,175.0,27.385,31.0
241,175.0,AmidarDeterministic-v4,158334225.0,175.0,27.352,31.0
242,175.0,AmidarDeterministic-v4,158995486.0,175.0,27.069,31.0
243,175.0,AmidarDeterministic-v4,159658033.0,175.0,26.956,31.0
244,175.0,AmidarDeterministic-v4,160321307.0,175.0,26.501,31.0
245,175.0,AmidarDeterministic-v4,160984243.0,175.0,26.965,31.0
246,175.0,AmidarDeterministic-v4,161647541.0,175.0,26.455,31.0
247,175.0,AmidarDeterministic-v4,162308400.0,175.0,26.247,31.0
248,175.0,AmidarDeterministic-v4,162969196.0,175.0,26.688,31.0
249,175.0,AmidarDeterministic-v4,163630290.0,175.0,26.595,31.0
250,175.0,AmidarDeterministic-v4,164290116.0,175.0,27.109,31.0
251,175.0,AmidarDeterministic-v4,164949865.0,175.0,26.775,31.0
252,175.0,AmidarDeterministic-v4,165611100.0,175.0,26.892,31.0
253,175.0,AmidarDeterministic-v4,166273028.0,175.0,27.006,31.0
254,175.0,AmidarDeterministic-v4,166934363.0,175.0,26.934,31.0
255,175.0,AmidarDeterministic-v4,167597804.0,175.0,26.72,31.0
256,175.0,AmidarDeterministic-v4,168256460.0,175.0,26.615,31.0
257,175.0,AmidarDeterministic-v4,168916907.0,175.0,27.063,31.0
258,175.0,AmidarDeterministic-v4,169579418.0,175.0,27.175,31.0
259,175.0,AmidarDeterministic-v4,170241414.0,175.0,27.012,31.0
260,175.0,AmidarDeterministic-v4,170903658.0,175.0,27.168,31.0
261,175.0,AmidarDeterministic-v4,171566653.0,175.0,27.05,31.0
262,175.0,AmidarDeterministic-v4,172229906.0,175.0,27.836,31.0
263,175.0,AmidarDeterministic-v4,172896142.0,175.0,27.437,31.0
264,175.0,AmidarDeterministic-v4,173563155.0,175.0,26.868,31.0
265,175.0,AmidarDeterministic-v4,174234482.0,175.0,27.443,31.0
266,175.0,AmidarDeterministic-v4,174905643.0,175.0,27.23,31.0
267,175.0,AmidarDeterministic-v4,175574750.0,175.0,27.292,31.0
268,175.0,AmidarDeterministic-v4,176245105.0,175.0,28.111,31.0
269,175.0,AmidarDeterministic-v4,176914073.0,175.0,27.094,31.0
270,175.0,AmidarDeterministic-v4,177587733.0,175.0,27.81,31.0
271,175.0,AmidarDeterministic-v4,178261995.0,175.0,27.492,31.0
272,175.0,AmidarDeterministic-v4,178936225.0,175.0,27.862,31.0
273,175.0,AmidarDeterministic-v4,179612816.0,175.0,27.914,31.0
274,175.0,AmidarDeterministic-v4,180289427.0,175.0,27.726,31.0
275,175.0,AmidarDeterministic-v4,180965934.0,175.0,28.846,31.0
276,175.0,AmidarDeterministic-v4,181641461.0,175.0,28.208,31.0
277,175.0,AmidarDeterministic-v4,182319467.0,175.0,28.305,31.0
278,175.0,AmidarDeterministic-v4,182998712.0,175.0,29.405,31.0
279,175.0,AmidarDeterministic-v4,183677675.0,175.0,28.747,31.0
280,175.0,AmidarDeterministic-v4,184358610.0,175.0,28.304,31.0
281,175.0,AmidarDeterministic-v4,185038668.0,175.0,28.354,31.0
282,175.0,AmidarDeterministic-v4,185720639.0,175.0,29.185,31.0
283,175.0,AmidarDeterministic-v4,186400952.0,175.0,28.745,31.0
284,175.0,AmidarDeterministic-v4,187082872.0,175.0,29.001,32.0
285,175.0,AmidarDeterministic-v4,187765827.0,175.0,28.735,32.0
286,175.0,AmidarDeterministic-v4,188446921.0,175.0,28.752,32.0
287,175.0,AmidarDeterministic-v4,189130344.0,175.0,28.832,32.0
288,175.0,AmidarDeterministic-v4,189815297.0,175.0,28.846,32.0
289,175.0,AmidarDeterministic-v4,190499319.0,175.0,29.505,32.0
290,175.0,AmidarDeterministic-v4,191187281.0,175.0,29.761,32.0
291,175.0,AmidarDeterministic-v4,191873204.0,175.0,29.243,32.0
292,175.0,AmidarDeterministic-v4,192558806.0,175.0,29.414,32.0
293,175.0,AmidarDeterministic-v4,193247772.0,175.0,29.696,32.0
294,175.0,AmidarDeterministic-v4,193936895.0,175.0,29.435,33.0
295,175.0,AmidarDeterministic-v4,194624108.0,175.0,29.483,33.0
296,175.0,AmidarDeterministic-v4,195313180.0,175.0,29.552,33.0
297,175.0,AmidarDeterministic-v4,196001858.0,175.0,29.572,33.0
298,175.0,AmidarDeterministic-v4,196690878.0,175.0,30.113,33.0
299,175.0,AmidarDeterministic-v4,197379425.0,175.0,30.153,33.0
300,175.0,AmidarDeterministic-v4,198070834.0,175.0,30.402,33.0
301,175.0,AmidarDeterministic-v4,198760823.0,175.0,30.401,33.0
302,175.0,AmidarDeterministic-v4,199454276.0,175.0,31.231,33.0
303,175.0,AmidarDeterministic-v4,200147052.0,175.0,30.549,33.0
304,175.0,AmidarDeterministic-v4,200844389.0,175.0,31.012,33.0
305,175.0,AmidarDeterministic-v4,201539675.0,175.0,31.711,33.0
306,175.0,AmidarDeterministic-v4,202236141.0,175.0,31.273,33.0
307,175.0,AmidarDeterministic-v4,202931862.0,175.0,31.464,33.0
308,175.0,AmidarDeterministic-v4,203627682.0,175.0,31.632,33.0
309,175.0,AmidarDeterministic-v4,204323435.0,175.0,31.385,33.0
310,175.0,AmidarDeterministic-v4,205022211.0,175.0,31.715,33.0
311,175.0,AmidarDeterministic-v4,205718431.0,175.0,31.395,33.0
312,175.0,AmidarDeterministic-v4,206413489.0,175.0,30.869,33.0
313,175.0,AmidarDeterministic-v4,207110544.0,175.0,31.636,33.0
314,175.0,AmidarDeterministic-v4,207807813.0,175.0,31.788,33.0
315,175.0,AmidarDeterministic-v4,208504947.0,175.0,31.998,33.0
316,175.0,AmidarDeterministic-v4,209201964.0,175.0,32.531,33.0
317,175.0,AmidarDeterministic-v4,209900526.0,175.0,32.042,33.0
318,175.0,AmidarDeterministic-v4,210599169.0,175.0,32.133,33.0
319,175.0,AmidarDeterministic-v4,211296148.0,175.0,32.095,33.0
320,175.0,AmidarDeterministic-v4,211992010.0,175.0,31.862,33.0
321,175.0,AmidarDeterministic-v4,212692763.0,175.0,32.365,33.0
322,175.0,AmidarDeterministic-v4,213392066.0,175.0,32.625,33.0
323,175.0,AmidarDeterministic-v4,214089892.0,175.0,32.934,33.0
324,175.0,AmidarDeterministic-v4,214789601.0,175.0,31.973,33.0
325,175.0,AmidarDeterministic-v4,215488044.0,175.0,32.824,33.0
326,175.0,AmidarDeterministic-v4,216189521.0,175.0,33.363,33.0
327,175.0,AmidarDeterministic-v4,216895598.0,175.0,33.207,33.0
328,175.0,AmidarDeterministic-v4,217601647.0,175.0,33.174,33.0
329,175.0,AmidarDeterministic-v4,218308681.0,175.0,33.37,33.0
330,175.0,AmidarDeterministic-v4,219016711.0,175.0,33.051,34.0
331,175.0,AmidarDeterministic-v4,219723337.0,175.0,33.035,34.0
332,175.0,AmidarDeterministic-v4,220429549.0,175.0,33.2,34.0
333,175.0,AmidarDeterministic-v4,221136649.0,175.0,33.196,34.0
334,175.0,AmidarDeterministic-v4,221843535.0,175.0,33.141,34.0
335,175.0,AmidarDeterministic-v4,222554019.0,175.0,33.539,34.0
336,175.0,AmidarDeterministic-v4,223263995.0,175.0,33.196,34.0
337,175.0,AmidarDeterministic-v4,223978593.0,175.0,33.788,34.0
338,175.0,AmidarDeterministic-v4,224693032.0,175.0,34.286,34.0
339,175.0,AmidarDeterministic-v4,225410164.0,175.0,34.301,35.0
340,175.0,AmidarDeterministic-v4,226128481.0,175.0,33.927,36.0
341,175.0,AmidarDeterministic-v4,226846423.0,175.0,35.288,38.0
342,175.0,AmidarDeterministic-v4,227566450.0,175.0,34.842,38.0
343,175.0,AmidarDeterministic-v4,228284440.0,175.0,35.008,38.0
344,175.0,AmidarDeterministic-v4,229003118.0,175.0,35.014,38.0
