,elite_avg,env,evals,max,mean,median
200,175.0,AmidarDeterministic-v4,132673368.0,175.0,55.386,70.0
201,175.0,AmidarDeterministic-v4,133351436.0,175.0,55.777,71.0
202,175.0,AmidarDeterministic-v4,134029186.0,175.0,55.713,71.0
203,175.0,AmidarDeterministic-v4,134707997.0,175.0,56.726,72.0
204,175.0,AmidarDeterministic-v4,135385714.0,175.0,56.144,73.0
205,175.0,AmidarDeterministic-v4,136065452.0,175.0,57.261,73.0
206,175.0,AmidarDeterministic-v4,136742422.0,175.0,56.368,74.0
207,175.0,AmidarDeterministic-v4,137417345.0,175.0,56.622,74.0
208,175.0,AmidarDeterministic-v4,138093472.0,175.0,56.969,74.0
209,175.0,AmidarDeterministic-v4,138770237.0,175.0,57.431,75.0
210,175.0,AmidarDeterministic-v4,139448426.0,175.0,57.356,76.0
211,175.0,AmidarDeterministic-v4,140125375.0,175.0,56.755,76.0
212,175.0,AmidarDeterministic-v4,140800707.0,175.0,57.129,76.0
213,175.0,AmidarDeterministic-v4,141478454.0,175.0,58.752,78.0
214,175.0,AmidarDeterministic-v4,142151356.0,175.0,57.807,78.0
215,196.0,AmidarDeterministic-v4,142834268.0,196.0,58.924,79.0
216,196.0,AmidarDeterministic-v4,143512728.0,196.0,58.317,79.0
217,196.0,AmidarDeterministic-v4,144194618.0,196.0,59.142,80.0
218,196.0,AmidarDeterministic-v4,144872705.0,196.0,58.623,80.0
219,196.0,AmidarDeterministic-v4,145551407.0,196.0,58.359,82.0
220,196.0,AmidarDeterministic-v4,146232165.0,196.0,59.15,82.0
221,196.0,AmidarDeterministic-v4,146914886.0,196.0,59.443,82.0
222,196.0,AmidarDeterministic-v4,147597919.0,196.0,59.033,82.0
223,196.0,AmidarDeterministic-v4,148279587.0,196.0,59.37,83.0
224,196.0,AmidarDeterministic-v4,148964200.0,196.0,59.85,86.0
225,196.0,AmidarDeterministic-v4,149647807.0,196.0,60.2,87.0
226,196.0,AmidarDeterministic-v4,150333047.0,196.0,60.311,87.0
227,196.0,AmidarDeterministic-v4,151016327.0,196.0,59.997,87.0
228,196.0,AmidarDeterministic-v4,151699369.0,196.0,61.11,87.0
229,196.0,AmidarDeterministic-v4,152383745.0,196.0,59.565,87.0
230,196.0,AmidarDeterministic-v4,153066396.0,196.0,60.366,87.0
231,196.0,AmidarDeterministic-v4,153752033.0,196.0,60.596,87.0
232,196.0,AmidarDeterministic-v4,154437963.0,196.0,60.75,87.0
233,196.0,AmidarDeterministic-v4,155124630.0,196.0,60.77,87.0
234,196.0,AmidarDeterministic-v4,155810356.0,196.0,60.6,87.0
235,196.0,AmidarDeterministic-v4,156493424.0,196.0,60.409,87.0
236,196.0,AmidarDeterministic-v4,157180245.0,196.0,61.143,87.0
237,196.0,AmidarDeterministic-v4,157862184.0,196.0,60.142,87.0
238,196.0,AmidarDeterministic-v4,158547933.0,196.0,61.646,87.0
239,196.0,AmidarDeterministic-v4,159232025.0,196.0,60.903,87.0
240,196.0,AmidarDeterministic-v4,159917849.0,196.0,61.408,87.0
241,196.0,AmidarDeterministic-v4,160604326.0,196.0,61.549,87.5
242,196.0,AmidarDeterministic-v4,161291160.0,196.0,61.611,88.0
243,196.0,AmidarDeterministic-v4,161982699.0,196.0,62.28,88.0
244,196.0,AmidarDeterministic-v4,162671479.0,196.0,62.905,88.0
245,196.0,AmidarDeterministic-v4,163361701.0,196.0,62.416,88.0
246,196.0,AmidarDeterministic-v4,164047627.0,196.0,61.747,88.0
247,196.0,AmidarDeterministic-v4,164737003.0,196.0,62.826,88.0
248,196.0,AmidarDeterministic-v4,165426514.0,196.0,63.059,88.0
249,196.0,AmidarDeterministic-v4,166117187.0,196.0,62.335,88.0
250,196.0,AmidarDeterministic-v4,166808424.0,196.0,63.944,88.0
251,196.0,AmidarDeterministic-v4,167500509.0,196.0,63.722,88.0
252,196.0,AmidarDeterministic-v4,168192687.0,196.0,63.045,88.0
253,196.0,AmidarDeterministic-v4,168885957.0,196.0,63.149,88.0
254,196.0,AmidarDeterministic-v4,169577741.0,196.0,63.688,88.0
255,196.0,AmidarDeterministic-v4,170267546.0,196.0,64.036,88.0
256,196.0,AmidarDeterministic-v4,170961410.0,196.0,64.334,88.0
257,196.0,AmidarDeterministic-v4,171654790.0,196.0,64.088,88.0
258,196.0,AmidarDeterministic-v4,172350705.0,196.0,65.001,88.0
259,196.0,AmidarDeterministic-v4,173043184.0,196.0,64.314,88.0
260,196.0,AmidarDeterministic-v4,173734447.0,196.0,64.807,88.0
261,196.0,AmidarDeterministic-v4,174427171.0,196.0,64.569,88.0
262,196.0,AmidarDeterministic-v4,175120672.0,196.0,65.058,89.0
263,196.0,AmidarDeterministic-v4,175814432.0,196.0,65.185,89.0
264,196.0,AmidarDeterministic-v4,176507619.0,196.0,64.642,89.0
265,196.0,AmidarDeterministic-v4,177200488.0,196.0,65.419,89.5
266,196.0,AmidarDeterministic-v4,177894274.0,196.0,65.018,90.0
267,196.0,AmidarDeterministic-v4,178588506.0,196.0,65.5,90.0
268,196.0,AmidarDeterministic-v4,179286916.0,196.0,65.624,90.0
269,196.0,AmidarDeterministic-v4,179986101.0,196.0,66.108,91.0
270,196.0,AmidarDeterministic-v4,180684673.0,196.0,66.315,91.0
271,196.0,AmidarDeterministic-v4,181385794.0,196.0,66.839,91.0
272,196.0,AmidarDeterministic-v4,182083951.0,196.0,66.161,91.0
273,196.0,AmidarDeterministic-v4,182783224.0,196.0,66.411,91.5
274,196.0,AmidarDeterministic-v4,183483290.0,196.0,66.51,92.0
275,196.0,AmidarDeterministic-v4,184185795.0,196.0,67.497,92.0
276,196.0,AmidarDeterministic-v4,184884163.0,196.0,67.015,93.0
277,196.0,AmidarDeterministic-v4,185584201.0,196.0,66.9,93.0
278,196.0,AmidarDeterministic-v4,186284289.0,196.0,66.535,93.0
279,196.0,AmidarDeterministic-v4,186983756.0,196.0,68.307,93.5
280,196.0,AmidarDeterministic-v4,187684580.0,196.0,66.722,94.0
281,196.0,AmidarDeterministic-v4,188385433.0,196.0,67.685,94.0
282,196.0,AmidarDeterministic-v4,189087211.0,196.0,67.075,94.0
283,196.0,AmidarDeterministic-v4,189791978.0,196.0,68.146,95.0
284,196.0,AmidarDeterministic-v4,190493471.0,196.0,68.129,95.0
285,197.0,AmidarDeterministic-v4,191196333.0,197.0,68.074,95.0
286,197.0,AmidarDeterministic-v4,191897954.0,197.0,68.374,95.0
287,197.0,AmidarDeterministic-v4,192597145.0,197.0,67.238,95.0
288,197.0,AmidarDeterministic-v4,193301660.0,197.0,68.874,96.0
289,197.0,AmidarDeterministic-v4,194005608.0,197.0,68.915,96.0
290,197.0,AmidarDeterministic-v4,194709062.0,197.0,68.871,96.0
291,197.0,AmidarDeterministic-v4,195410480.0,197.0,69.024,96.0
292,197.0,AmidarDeterministic-v4,196114991.0,197.0,68.953,96.0
293,197.0,AmidarDeterministic-v4,196819022.0,197.0,69.034,97.0
294,197.0,AmidarDeterministic-v4,197522279.0,197.0,69.154,97.0
295,197.0,AmidarDeterministic-v4,198228533.0,197.0,69.894,97.0
296,197.0,AmidarDeterministic-v4,198932521.0,197.0,70.128,97.0
297,197.0,AmidarDeterministic-v4,199633504.0,197.0,69.327,98.0
298,197.0,AmidarDeterministic-v4,200341002.0,197.0,70.246,98.0
299,197.0,AmidarDeterministic-v4,201045278.0,197.0,69.462,98.0
300,197.0,AmidarDeterministic-v4,201754665.0,197.0,70.718,98.5
301,197.0,AmidarDeterministic-v4,202459913.0,197.0,70.351,99.0
302,197.0,AmidarDeterministic-v4,203167386.0,197.0,70.096,99.0
303,197.0,AmidarDeterministic-v4,203878906.0,197.0,71.039,100.0
304,197.0,AmidarDeterministic-v4,204590746.0,197.0,70.603,100.0
305,197.0,AmidarDeterministic-v4,205305065.0,197.0,70.942,101.0
306,197.0,AmidarDeterministic-v4,206016349.0,197.0,71.423,101.0
307,197.0,AmidarDeterministic-v4,206725200.0,197.0,71.768,101.0
308,197.0,AmidarDeterministic-v4,207435842.0,197.0,71.781,101.0
309,197.0,AmidarDeterministic-v4,208142870.0,197.0,71.971,101.0
310,197.0,AmidarDeterministic-v4,208850769.0,197.0,72.839,102.0
311,197.0,AmidarDeterministic-v4,209559816.0,197.0,71.854,102.0
312,197.0,AmidarDeterministic-v4,210265424.0,197.0,71.856,102.0
313,197.0,AmidarDeterministic-v4,210970992.0,197.0,72.447,102.0
314,197.0,AmidarDeterministic-v4,211676866.0,197.0,73.519,102.0
315,197.0,AmidarDeterministic-v4,212381217.0,197.0,73.481,102.0
316,197.0,AmidarDeterministic-v4,213082331.0,197.0,72.965,103.0
317,197.0,AmidarDeterministic-v4,213783320.0,197.0,72.425,103.0
318,197.0,AmidarDeterministic-v4,214489336.0,197.0,73.837,103.0
319,197.0,AmidarDeterministic-v4,215191300.0,197.0,72.46,103.0
320,197.0,AmidarDeterministic-v4,215895935.0,197.0,73.923,103.0
321,197.0,AmidarDeterministic-v4,216601152.0,197.0,73.593,103.0
322,197.0,AmidarDeterministic-v4,217301556.0,197.0,73.535,104.0
323,197.0,AmidarDeterministic-v4,217999186.0,197.0,74.009,104.0
