,elite_avg,env,evals,max,mean,median
254,150.0,GravitarDeterministic-v4,183705647.0,250.0,67.0,0.0
255,250.0,GravitarDeterministic-v4,184436190.0,500.0,63.9,0.0
256,300.0,GravitarDeterministic-v4,185169183.0,500.0,72.15,0.0
257,200.0,GravitarDeterministic-v4,185904087.0,500.0,69.65,0.0
258,250.0,GravitarDeterministic-v4,186639801.0,500.0,65.1,0.0
259,250.0,GravitarDeterministic-v4,187375210.0,250.0,68.6,0.0
260,200.0,GravitarDeterministic-v4,188108809.0,250.0,68.6,0.0
261,100.0,GravitarDeterministic-v4,188843366.0,250.0,72.75,0.0
262,100.0,GravitarDeterministic-v4,189578683.0,250.0,74.75,0.0
263,150.0,GravitarDeterministic-v4,190311142.0,250.0,65.15,0.0
264,200.0,GravitarDeterministic-v4,191042142.0,250.0,76.4,0.0
265,400.0,GravitarDeterministic-v4,191775859.0,500.0,73.35,0.0
266,250.0,GravitarDeterministic-v4,192510221.0,250.0,69.75,0.0
267,150.0,GravitarDeterministic-v4,193243635.0,250.0,74.0,0.0
268,350.0,GravitarDeterministic-v4,193976010.0,500.0,72.4,0.0
269,200.0,GravitarDeterministic-v4,194711193.0,250.0,70.9,0.0
270,400.0,GravitarDeterministic-v4,195444518.0,500.0,70.9,0.0
271,150.0,GravitarDeterministic-v4,196177590.0,250.0,68.0,0.0
272,150.0,GravitarDeterministic-v4,196909201.0,250.0,68.75,0.0
273,150.0,GravitarDeterministic-v4,197644969.0,250.0,68.25,0.0
274,200.0,GravitarDeterministic-v4,198382077.0,250.0,73.25,0.0
275,300.0,GravitarDeterministic-v4,199115889.0,500.0,70.4,0.0
276,150.0,GravitarDeterministic-v4,199849928.0,250.0,68.4,0.0
277,150.0,GravitarDeterministic-v4,200584812.0,250.0,69.15,0.0
278,150.0,GravitarDeterministic-v4,201318203.0,250.0,71.65,0.0
279,200.0,GravitarDeterministic-v4,202053034.0,250.0,70.25,0.0
280,250.0,GravitarDeterministic-v4,202788890.0,250.0,72.4,0.0
281,300.0,GravitarDeterministic-v4,203520220.0,500.0,64.75,0.0
282,350.0,GravitarDeterministic-v4,204252794.0,500.0,75.0,0.0
283,100.0,GravitarDeterministic-v4,204985393.0,250.0,69.0,0.0
284,200.0,GravitarDeterministic-v4,205720894.0,250.0,70.15,0.0
285,200.0,GravitarDeterministic-v4,206456056.0,250.0,75.1,0.0
286,150.0,GravitarDeterministic-v4,207191448.0,250.0,67.15,0.0
287,350.0,GravitarDeterministic-v4,207927719.0,500.0,72.4,0.0
288,200.0,GravitarDeterministic-v4,208663438.0,250.0,71.25,0.0
289,200.0,GravitarDeterministic-v4,209400123.0,250.0,73.6,0.0
290,100.0,GravitarDeterministic-v4,210135905.0,250.0,72.65,0.0
291,100.0,GravitarDeterministic-v4,210870033.0,250.0,69.9,0.0
292,350.0,GravitarDeterministic-v4,211607022.0,500.0,72.2,0.0
293,150.0,GravitarDeterministic-v4,212345427.0,250.0,72.15,0.0
294,150.0,GravitarDeterministic-v4,213084862.0,250.0,77.15,0.0
295,150.0,GravitarDeterministic-v4,213824650.0,250.0,72.65,0.0
296,150.0,GravitarDeterministic-v4,214563821.0,250.0,75.75,0.0
297,150.0,GravitarDeterministic-v4,215302243.0,250.0,77.5,0.0
298,150.0,GravitarDeterministic-v4,216038535.0,250.0,71.65,0.0
299,150.0,GravitarDeterministic-v4,216775185.0,250.0,66.5,0.0
300,200.0,GravitarDeterministic-v4,217511900.0,250.0,68.0,0.0
301,200.0,GravitarDeterministic-v4,218248019.0,250.0,69.1,0.0
302,150.0,GravitarDeterministic-v4,218984526.0,250.0,72.75,0.0
303,300.0,GravitarDeterministic-v4,219718129.0,500.0,71.05,0.0
304,200.0,GravitarDeterministic-v4,220456839.0,250.0,73.75,0.0
305,200.0,GravitarDeterministic-v4,221193294.0,500.0,71.5,0.0
306,200.0,GravitarDeterministic-v4,221932547.0,250.0,76.45,0.0
307,200.0,GravitarDeterministic-v4,222668470.0,250.0,74.05,0.0
308,400.0,GravitarDeterministic-v4,223404279.0,500.0,73.9,0.0
309,150.0,GravitarDeterministic-v4,224138642.0,250.0,75.1,0.0
310,150.0,GravitarDeterministic-v4,224873296.0,250.0,70.65,0.0
311,350.0,GravitarDeterministic-v4,225610534.0,500.0,71.85,0.0
312,150.0,GravitarDeterministic-v4,226344351.0,250.0,72.1,0.0
313,150.0,GravitarDeterministic-v4,227077230.0,250.0,74.2,0.0
314,150.0,GravitarDeterministic-v4,227811895.0,250.0,75.0,0.0
315,150.0,GravitarDeterministic-v4,228546322.0,250.0,73.25,0.0
316,150.0,GravitarDeterministic-v4,229280051.0,250.0,68.5,0.0
317,150.0,GravitarDeterministic-v4,230016863.0,250.0,71.15,0.0
318,150.0,GravitarDeterministic-v4,230755582.0,250.0,71.4,0.0
319,200.0,GravitarDeterministic-v4,231494775.0,250.0,70.0,0.0
320,400.0,GravitarDeterministic-v4,232230747.0,500.0,76.65,0.0
321,200.0,GravitarDeterministic-v4,232969503.0,250.0,73.75,0.0
322,150.0,GravitarDeterministic-v4,233706883.0,250.0,68.5,0.0
323,150.0,GravitarDeterministic-v4,234443639.0,250.0,66.9,0.0
324,150.0,GravitarDeterministic-v4,235178987.0,250.0,66.5,0.0
325,150.0,GravitarDeterministic-v4,235914644.0,250.0,72.65,0.0
326,200.0,GravitarDeterministic-v4,236650547.0,250.0,70.25,0.0
327,400.0,GravitarDeterministic-v4,237386389.0,500.0,73.4,0.0
328,150.0,GravitarDeterministic-v4,238125447.0,250.0,81.0,0.0
329,100.0,GravitarDeterministic-v4,238861581.0,250.0,70.5,0.0
330,150.0,GravitarDeterministic-v4,239597373.0,250.0,64.9,0.0
331,350.0,GravitarDeterministic-v4,240335082.0,500.0,75.25,0.0
332,200.0,GravitarDeterministic-v4,241073861.0,250.0,67.65,0.0
